id,title,location,area,baths,beds,garages,house_type,cost,image,status,slug,owner_id,created_at
5530,At South Kutubkhali This 400 Square Feet Residential Apartment For Sale,"Kutubkhali, Jatra Bari, Dhaka",400,3,3,1,re,12500,image/5531.png,1,At South Kutubkhali This 400 Square Feet Residential Apartment For Sale,31,2021-21-15 15:08:13.753592
5531,Offering You An Excellent Residential Plot For Sale In Purbachal -13,"Purbachal, Dhaka","2,160",2,2,2,se,125000,image/5532.png,0,Offering You An Excellent Residential Plot For Sale In Purbachal -13,52,2021-01-5 15:08:13.753592
5532,A Well-constructed 1250 Sq Ft Flat Is For Sale In Mohammadpur,"Mohammadpur, Dhaka","1,250",3,3,0,sh,460000,image/5533.png,1,A Well-constructed 1250 Sq Ft Flat Is For Sale In Mohammadpur,64,2021-01-5 15:08:13.753592
5533,"Let Us Assist You To Buy This 3-Bedroom Flat At Chad Uddan Housing, Mohammadpur","Mohammadpur, Dhaka","1,250",3,3,3,se,4600000,image/5534.png,1,"Let Us Assist You To Buy This 3-Bedroom Flat At Chad Uddan Housing, Mohammadpur",40,2021-01-5 15:08:13.753592
5534,A Nicely Constructed Apartment Of 1100 Sq Ft Is Available Right Now For Sale In Uttara -10,"Ranavola- Block D, Sector 10, Uttara, Dhaka","1,100",3,3,1,re,900000,image/5535.png,0,A Nicely Constructed Apartment Of 1100 Sq Ft Is Available Right Now For Sale In Uttara -10,35,2021-21-15 15:08:13.753592
5535,Beautiful Flat Of 1100 Sq Ft Is Vacant Right Now For Selling Purpose In Uttara -10,"Ranavola- Block D, Sector 10, Uttara, Dhaka","1,100",3,3,1,se,9000000,image/5536.png,1,Beautiful Flat Of 1100 Sq Ft Is Vacant Right Now For Selling Purpose In Uttara -10,15,2021-01-5 15:08:13.753592
5536,This 1200 Sft apartment is ready To ki 38 No. South Middle Halishahar,"Bandartila, 38 No. South Middle Halishahar, Halishahar, Chattogram","1,200",3,3,2,re,15000,image/5537.png,0,This 1200 Sft apartment is ready To ki 38 No. South Middle Halishahar,57,2021-01-5 15:08:13.753592
5537,A Well Defined Flat Of 2100 Sq Ft In Hemayetpur Is Available For Sale,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,1,sh,150000,image/5538.png,1,A Well Defined Flat Of 2100 Sq Ft In Hemayetpur Is Available For Sale,3,2021-01-5 15:08:13.753592
5538,"At Hemayetpur, 2100 Sq Ft Beautiful Flat Is Now Up For Sale","Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,3,se,15500,image/5539.png,0,"At Hemayetpur, 2100 Sq Ft Beautiful Flat Is Now Up For Sale",68,2021-01-15 15:08:13.753592
5539,Move In This Properly Constructed 2100 Sq Ft Flat For Sale In Hemayetpur,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,2,sh,155000,image/5540.png,1,Move In This Properly Constructed 2100 Sq Ft Flat For Sale In Hemayetpur,53,2021-01-5 15:08:13.753592
5540,"In Hemayetpur, This 2100 Sq Ft Flat Is Up For Sale","Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,3,re,12500,image/5541.png,1,"In Hemayetpur, This 2100 Sq Ft Flat Is Up For Sale",42,2022-01-15 12:08:13.753592
5541,This Flat In Hemayetpur Is Up For Sale With An Area Of 2100 Sq. Ft,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,2,se,125000,image/5542.png,1,This Flat In Hemayetpur Is Up For Sale With An Area Of 2100 Sq. Ft,21,2022-01-15 12:08:13.753592
5542,2100 Sq. Ft Spacious Hemayetpur Apartment Is Up For Sale,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,3,se,750000,image/5543.png,1,2100 Sq. Ft Spacious Hemayetpur Apartment Is Up For Sale,70,2021-01-5 15:08:13.753592
5543,Ready For Move In Check This 2100 Sq. Ft Home At Hemayetpur,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",4,3,2,re,7500000,image/5544.png,0,Ready For Move In Check This 2100 Sq. Ft Home At Hemayetpur,44,2022-01-15 12:08:13.753592
5544,Buy this 1150 sq ft flat to make your new address.,"Radio Colony, Savar, Dhaka","1,150",4,3,2,se,850000,image/5545.png,0,Buy this 1150 sq ft flat to make your new address.,84,2022-01-15 12:08:13.753592
5545,"Brand New Apartment Of 2100 Sq Ft Is Available For Sale In Alom Nogor, Savar","Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,0,re,8500000,image/5546.png,1,"Brand New Apartment Of 2100 Sq Ft Is Available For Sale In Alom Nogor, Savar",15,2022-01-15 12:08:13.753592
5546,Buy This 2100 Sq Ft Flat To Make Your New Address.,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,1,sh,680000,image/5547.png,0,Buy This 2100 Sq Ft Flat To Make Your New Address.,35,2021-01-15 15:08:13.753592
5547,An Impressive 2100 Sq Ft Residential Apartment Is Up For Sale In The Center Of Alom Nogor,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,1,re,6800000,image/5548.png,1,An Impressive 2100 Sq Ft Residential Apartment Is Up For Sale In The Center Of Alom Nogor,85,2021-01-15 15:08:13.753592
5548,"View This 1000 Sq Ft Desirable Flat For Sale In Gazipur, Chandana","Chandana, Gazipur Sadar Upazila, Gazipur","1,000",2,2,1,re,420000,image/5549.png,1,"View This 1000 Sq Ft Desirable Flat For Sale In Gazipur, Chandana",51,2021-01-5 15:08:13.753592
5549,This 1100 Sq Ft Flat Is Up For Sale In Middle Paikpara With A Lovely View,"Middle Paikpara, Mirpur, Dhaka","1,100",2,2,0,re,4200000,image/5550.png,1,This 1100 Sq Ft Flat Is Up For Sale In Middle Paikpara With A Lovely View,37,2021-21-15 15:08:13.753592
5550,"At Aftab Nagar-Block F, Look At This 3 Katha Residential Plot For Sale","Aftab Nagar, Dhaka","2,160",3,3,2,se,850000,image/5551.png,0,"At Aftab Nagar-Block F, Look At This 3 Katha Residential Plot For Sale",35,2021-01-5 15:08:13.753592
5551,"A Finely Built 1870 Sq Ft Flat Is Up For Sale In Block G, Bashundhara R-a","Block G, Bashundhara R-A, Dhaka","1,870",3,3,0,sh,8500000,image/5552.png,1,"A Finely Built 1870 Sq Ft Flat Is Up For Sale In Block G, Bashundhara R-a",13,2022-01-15 12:08:13.753592
5552,"At Majhirghat Road, 1400 Sq Ft Flat Is Up For Sale Close To East Madarbari City Corporation Girls High School","30 No. East Madarbari Ward, Chattogram","1,400",3,3,2,re,520000,image/5553.png,0,"At Majhirghat Road, 1400 Sq Ft Flat Is Up For Sale Close To East Madarbari City Corporation Girls High School",90,2021-21-15 15:08:13.753592
5553,"An Apartment Of 1012 Sq. Ft For Sale Is All Set For You To Settle In Noorpur , South Doniya.","Noorpur, South Doniya, Doniya, Shyampur, Dhaka","1,012",2,2,1,sh,5200000,image/5554.png,1,"An Apartment Of 1012 Sq. Ft For Sale Is All Set For You To Settle In Noorpur , South Doniya.",40,2021-01-5 15:08:13.753592
5554,928 Sq Ft Nice Apartment To Sale In 33 No. Firingee Bazaar Ward,"33 No. Firingee Bazaar Ward, Chattogram",928,3,3,0,re,20000,image/5555.png,1,928 Sq Ft Nice Apartment To Sale In 33 No. Firingee Bazaar Ward,74,2022-01-15 12:08:13.753592
5555,"This 1100 Sq. Ft Apartment Which Is Up For Sale At Sugandha Housing, Alom Nogor.","Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","1,100",3,3,2,re,200000,image/5556.png,1,"This 1100 Sq. Ft Apartment Which Is Up For Sale At Sugandha Housing, Alom Nogor.",24,2021-01-15 15:08:13.753592
5556,1450 Square Feet And 3 Bedroom Residential Apartment For Sale At Joar Sahara Very Next To Joar Sahara Masjidul Aqsa.,"Joar Sahara, Dhaka","1,450",3,3,2,sh,680000,image/5557.png,1,1450 Square Feet And 3 Bedroom Residential Apartment For Sale At Joar Sahara Very Next To Joar Sahara Masjidul Aqsa.,19,2021-01-5 15:08:13.753592
5557,A 1100 Sq Ft Flat Is Up For Sale In A Well Secured Location Of Uttara Sector 10.,"Ranavola- Block D, Sector 10, Uttara, Dhaka","1,100",3,3,3,se,6800000,image/5558.png,0,A 1100 Sq Ft Flat Is Up For Sale In A Well Secured Location Of Uttara Sector 10.,82,2021-21-15 15:08:13.753592
5558,Huge 3 Bedroom Flat Is Now Ready For Sale In Uttara Ranavola- Block D.,"Ranavola- Block D, Sector 10, Uttara, Dhaka","1,100",3,3,2,se,230000,image/5559.png,0,Huge 3 Bedroom Flat Is Now Ready For Sale In Uttara Ranavola- Block D.,69,2021-01-5 15:08:13.753592
5559,"Offering You 1100 Sq Ft Nice Apartment For Sale In Ranavola, Sector 10, Uttara.","Ranavola- Block D, Sector 10, Uttara, Dhaka","1,100",3,3,3,sh,2300000,image/5560.png,0,"Offering You 1100 Sq Ft Nice Apartment For Sale In Ranavola, Sector 10, Uttara.",26,2021-01-15 15:08:13.753592
5560,1290 Sq Ft Apartment For Sale In Agargaon,"Bonolota Abashik Elaka, West Agargaon, Agargaon, Dhaka","1,290",3,3,1,sh,740000,image/5561.png,0,1290 Sq Ft Apartment For Sale In Agargaon,62,2021-01-5 15:08:13.753592
5561,800 Sq Ft Beautiful Residential Apartment For Sale At Mirpur Section 3,"Rupali Housing, Section 3, Mirpur, Dhaka",800,3,3,2,sh,7400000,image/5562.png,1,800 Sq Ft Beautiful Residential Apartment For Sale At Mirpur Section 3,47,2021-21-15 15:08:13.753592
5562,"In a Mind-blowing Location Of Outer Circular Road, 1340 Sq Ft An Apartment Is Up For Sale","Shiddheswari, Dhaka","1,340",3,3,0,re,740000,image/5563.png,0,"In a Mind-blowing Location Of Outer Circular Road, 1340 Sq Ft An Apartment Is Up For Sale",18,2021-01-5 15:08:13.753592
5563,2150 Sq Ft Beautiful Residential Apartment For Sale At Hemayetpur,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,150",2,3,0,re,7400000,image/5564.png,0,2150 Sq Ft Beautiful Residential Apartment For Sale At Hemayetpur,48,2021-01-15 15:08:13.753592
5564,"Reside Conveniently In This Well Constructed Flat For Sale In Sugandha Housing , Hemayetpur","Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,2,se,740000,image/5565.png,1,"Reside Conveniently In This Well Constructed Flat For Sale In Sugandha Housing , Hemayetpur",63,2021-21-15 15:08:13.753592
5565,Grow Your Home In This 2100 Sq Ft Apartment At Alom Nogor Mingled With Your Interest In This Bustling City.,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",3,3,3,se,7400000,image/5566.png,1,Grow Your Home In This 2100 Sq Ft Apartment At Alom Nogor Mingled With Your Interest In This Bustling City.,38,2021-21-15 15:08:13.753592
5566,Do Not Look Past This Wonderful Flat For Sale Of 2100 Square Feet At Sugandha Housing.,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,1,se,61000,image/5567.png,1,Do Not Look Past This Wonderful Flat For Sale Of 2100 Square Feet At Sugandha Housing.,11,2021-01-5 15:08:13.753592
5567,1520 Sq Ft Elegant Flat For Sale In Bashundhara Residential Area,"Block G, Bashundhara R-A, Dhaka","1,520",3,3,2,re,610000,image/5568.png,1,1520 Sq Ft Elegant Flat For Sale In Bashundhara Residential Area,31,2022-01-15 12:08:13.753592
5568,"Buy This Nice Flat Of 1300 Sq Ft, Which Is Located At Joydebpur Road, Gazipur Sadar Upazila","Uttar Cyabithy, Joydebpur, Gazipur Sadar Upazila, Gazipur","1,300",3,3,0,se,12000,image/5569.png,0,"Buy This Nice Flat Of 1300 Sq Ft, Which Is Located At Joydebpur Road, Gazipur Sadar Upazila",78,2021-21-15 15:08:13.753592
5569,Fairly Large Apartment Of 1300 Sq Ft Is Ready For Sale In Joydebpur,"Uttar Cyabithy, Joydebpur, Gazipur Sadar Upazila, Gazipur","1,300",3,3,3,re,120000,image/5570.png,1,Fairly Large Apartment Of 1300 Sq Ft Is Ready For Sale In Joydebpur,77,2021-01-15 15:08:13.753592
5570,"With An Awesome Environment A 1300 Sq Ft Flat Is Vacant For Sale In Uttar Cyabithy, Joydebpur","Uttar Cyabithy, Joydebpur, Gazipur Sadar Upazila, Gazipur","1,300",3,3,0,se,680000,image/5571.png,0,"With An Awesome Environment A 1300 Sq Ft Flat Is Vacant For Sale In Uttar Cyabithy, Joydebpur",75,2021-01-15 15:08:13.753592
5571,"In Gazipur Sadar Upazila, This 1300 Sq Ft Well Featured Residence Is Waiting For Sale","Uttar Cyabithy, Joydebpur, Gazipur Sadar Upazila, Gazipur","1,300",3,3,3,sh,6800000,image/5572.png,0,"In Gazipur Sadar Upazila, This 1300 Sq Ft Well Featured Residence Is Waiting For Sale",5,2021-01-15 15:08:13.753592
5572,"This Apartment Of 1300 Sq Ft Is Available For Sale In Joydebpur Road, Gazipur Sadar Upazila","Uttar Cyabithy, Joydebpur, Gazipur Sadar Upazila, Gazipur","1,300",3,3,0,re,14200,image/5573.png,0,"This Apartment Of 1300 Sq Ft Is Available For Sale In Joydebpur Road, Gazipur Sadar Upazila",31,2021-01-5 15:08:13.753592
5573,"This 1300 Sq Ft Well Featured Residence Is Waiting For Sale At Uttar Cyabithy, Joydebpur","Uttar Cyabithy, Joydebpur, Gazipur Sadar Upazila, Gazipur","1,300",3,3,0,se,142000,image/5574.png,0,"This 1300 Sq Ft Well Featured Residence Is Waiting For Sale At Uttar Cyabithy, Joydebpur",52,2021-21-15 15:08:13.753592
5574,This Flat Of 990 Sq Ft Is Up For Sale In Tejgaon Close To Karwan Bazar Post Office,"Tejgaon, Dhaka",990,4,4,2,se,520000,image/5575.png,1,This Flat Of 990 Sq Ft Is Up For Sale In Tejgaon Close To Karwan Bazar Post Office,6,2021-01-15 15:08:13.753592
5575,Buy This Amazing 1840 Sq Ft Flat With Distinctive Dwelling Features In Bashundhara R-a,"Block H, Bashundhara R-A, Dhaka","1,840",3,3,2,se,5200000,image/5576.png,1,Buy This Amazing 1840 Sq Ft Flat With Distinctive Dwelling Features In Bashundhara R-a,42,2021-01-5 15:08:13.753592
5576,Reside Conveniently In This 1500 Sq. Ft Flat For Sale Near By Paikpara Central Jame Masjid.,"Paikpara, Ahmed Nagar, Mirpur, Dhaka","1,500",3,3,2,se,10600,image/5577.png,1,Reside Conveniently In This 1500 Sq. Ft Flat For Sale Near By Paikpara Central Jame Masjid.,71,2021-01-15 15:08:13.753592
5577,"At Bashundhara R-A - Block G, 1870 Square Feet And 3 Bedroom Residential Apartment For Sale","Block G, Bashundhara R-A, Dhaka","1,870",4,3,0,se,106000,image/5578.png,1,"At Bashundhara R-A - Block G, 1870 Square Feet And 3 Bedroom Residential Apartment For Sale",38,2022-01-15 12:08:13.753592
5578,Make Your Dream Of Owning A Lavish Apartment In Bashundhara R-a To Count,"Road No 16, Block J, Bashundhara R-A, Dhaka","1,800",4,3,3,sh,46000,image/5579.png,0,Make Your Dream Of Owning A Lavish Apartment In Bashundhara R-a To Count,98,2021-01-5 15:08:13.753592
5579,Persuade This Serene Locality Of Bashundhara R-a To Live In While Transcending Your Routined Mode Of Life,"Road No 16, Block J, Bashundhara R-A, Dhaka","1,800",2,3,0,re,459999,image/5580.png,0,Persuade This Serene Locality Of Bashundhara R-a To Live In While Transcending Your Routined Mode Of Life,86,2021-01-5 15:08:13.753592
5580,This 1075 Sq. Ft Convenient Flat Is For Sale In The Location Of 31 No. Alkoron Ward.,"31 No. Alkoron Ward, Chattogram","1,075",3,3,1,sh,557500,image/5581.png,1,This 1075 Sq. Ft Convenient Flat Is For Sale In The Location Of 31 No. Alkoron Ward.,43,2021-01-5 15:08:13.753592
5581,Properly Defined Living Space Of 1400 Sq Ft Is Now Up For Sale In Bashundhara R-a,"Block G, Bashundhara R-A, Dhaka","1,400",2,2,1,sh,5575000,image/5582.png,0,Properly Defined Living Space Of 1400 Sq Ft Is Now Up For Sale In Bashundhara R-a,31,2021-21-15 15:08:13.753592
5582,Find Your Desired Apartment At This 1400 Sq Ft Flat For Sale At Bashundhara R-a,"Block G, Bashundhara R-A, Dhaka","1,400",3,3,1,re,650000,image/5583.png,0,Find Your Desired Apartment At This 1400 Sq Ft Flat For Sale At Bashundhara R-a,7,2021-01-15 15:08:13.753592
5583,Close To Baaitur Raahman Jame Masjid A 1300 Square Feet Residential Apartment For Sale At Khilbari Tek.,"Khilbari Tek, Badda, Dhaka","1,300",3,3,1,re,6500000,image/5584.png,0,Close To Baaitur Raahman Jame Masjid A 1300 Square Feet Residential Apartment For Sale At Khilbari Tek.,53,2021-01-5 15:08:13.753592
5584,A 1134 Square Feet And 3 Bedroom Residential Apartment For Sale At Atipara Close To Atipara Jame Masjid.,"Atipara, Uttar Khan, Dhaka","1,134",2,3,3,re,650000,image/5585.png,0,A 1134 Square Feet And 3 Bedroom Residential Apartment For Sale At Atipara Close To Atipara Jame Masjid.,89,2021-21-15 15:08:13.753592
5585,Magnificent And Modern Apartment Is Now Ready For Sale In Uttara Ranavola- Block D.,"Ranavola- Block D, Sector 10, Uttara, Dhaka","1,100",4,5,0,se,6500000,image/5586.png,0,Magnificent And Modern Apartment Is Now Ready For Sale In Uttara Ranavola- Block D.,50,2021-01-5 15:08:13.753592
5586,Grab A 1420 Sq Ft Residence For Sale At Madartek,"Madartek, Bashabo, Dhaka","1,420",3,3,0,re,980000,image/5587.png,1,Grab A 1420 Sq Ft Residence For Sale At Madartek,17,2021-01-15 15:08:13.753592
5587,Be The Owner Of This 1015 Sq Ft Beautiful Flat Which Is Ready For Sale At Madartek,"Madartek, Bashabo, Dhaka","1,015",3,3,3,re,9800000,image/5588.png,0,Be The Owner Of This 1015 Sq Ft Beautiful Flat Which Is Ready For Sale At Madartek,33,2021-21-15 15:08:13.753592
5588,A 900 Square Feet Residential Apartment For Sale At Middle Faydabad.,"Faydabad, Dakshin Khan, Dhaka",900,2,2,2,sh,27000,image/5589.png,0,A 900 Square Feet Residential Apartment For Sale At Middle Faydabad.,23,2021-21-15 15:08:13.753592
5589,Reside In This 2100 Sq Ft Well Fitted Flat Which Is Located At Hemayetpur,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,3,sh,270000,image/5590.png,1,Reside In This 2100 Sq Ft Well Fitted Flat Which Is Located At Hemayetpur,60,2021-01-5 15:08:13.753592
5590,"Reside Conveniently In This Well Constructed 1830 Sq. Ft Flat For Sale In Turag, Near Amjad Ideal School & College","Turag, Dhaka","1,830",2,2,3,se,16500,image/5591.png,0,"Reside Conveniently In This Well Constructed 1830 Sq. Ft Flat For Sale In Turag, Near Amjad Ideal School & College",28,2021-01-15 15:08:13.753592
5591,Tastefully Designed This 2100 Sq. Ft Apartment Is Now Vacant For Sale In Sugandha Housing.,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",2,2,1,re,165000,image/5592.png,1,Tastefully Designed This 2100 Sq. Ft Apartment Is Now Vacant For Sale In Sugandha Housing.,88,2022-01-15 12:08:13.753592
5592,Close To Alam Nagar Central Jame Mosque A 2 Bedroom Residential Apartment For Sale,"Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka",650,3,3,2,se,16500,image/5593.png,1,Close To Alam Nagar Central Jame Mosque A 2 Bedroom Residential Apartment For Sale,31,2021-21-15 15:08:13.753592
5593,"In The Location Of Sugandha Housing , 4 Bedroom Apartment Is Up For Sale.","Sugandha Housing, Alom Nogor, Hemayetpur, Savar, Dhaka","2,100",1,2,3,sh,165000,image/5594.png,1,"In The Location Of Sugandha Housing , 4 Bedroom Apartment Is Up For Sale.",59,2021-01-15 15:08:13.753592
5594,Let Us Assist You To Buy This 1214 Sq. Ft Flat At Turag Summiting The Vision About Your Future Home,"Turag, Dhaka","1,214",2,2,2,sh,12000,image/5595.png,1,Let Us Assist You To Buy This 1214 Sq. Ft Flat At Turag Summiting The Vision About Your Future Home,43,2021-01-5 15:08:13.753592
5595,"1495 Sq Ft Ready Flat For Sale In Bashundhara R-a, Block H","Block H, Bashundhara R-A, Dhaka","1,495",2,2,3,sh,120000,image/5596.png,0,"1495 Sq Ft Ready Flat For Sale In Bashundhara R-a, Block H",27,2022-01-15 12:08:13.753592
5596,1264 Sq Ft Residential Apartment For Sale At Turag,"Turag, Dhaka","1,264",5,3,3,se,550000,image/5597.png,0,1264 Sq Ft Residential Apartment For Sale At Turag,66,2022-01-15 12:08:13.753592
5597,"1575 Sq Ft Flat For Sale At Mohammadpur, Nobodoy Housing Society","Block B, Nobodoy Housing Society, Mohammadpur, Dhaka","1,575",3,3,1,re,5500000,image/5598.png,0,"1575 Sq Ft Flat For Sale At Mohammadpur, Nobodoy Housing Society",66,2021-01-5 15:08:13.753592
5598,This Iconic Place Is Approaching You With A Home Confirming To Match Your Enthusiasm At Nobodoy Housing Society,"Block B, Nobodoy Housing Society, Mohammadpur, Dhaka","1,575",3,3,0,re,40000,image/5599.png,0,This Iconic Place Is Approaching You With A Home Confirming To Match Your Enthusiasm At Nobodoy Housing Society,89,2021-01-15 15:08:13.753592
5599,"930 Sq Ft Flat Is Up For sale In Senpara Parbata, Mirpur-10","Senpara Parbata, Section 10, Mirpur, Dhaka",930,3,3,2,re,400000,image/5600.png,1,"930 Sq Ft Flat Is Up For sale In Senpara Parbata, Mirpur-10",3,2021-21-15 15:08:13.753592
5600,6700 Sq Ft Full Building For Sale In A Serene Area Like Nikunja-1,"Nikunja 1, Nikunja, Dhaka","6,700",3,3,2,se,900000,image/5601.png,0,6700 Sq Ft Full Building For Sale In A Serene Area Like Nikunja-1,91,2021-01-5 15:08:13.753592
5601,Offering You 1000 Sq Ft Nice Apartment For Sale In Turag,"Turag, Dhaka","1,000",3,3,3,sh,9000000,image/5602.png,1,Offering You 1000 Sq Ft Nice Apartment For Sale In Turag,62,2021-01-5 15:08:13.753592
